Debit
71.78
0.0
15.8
0.0
27994.35
9.04
0.0
8.870000000000001
24.4
232.88
0.0
30.569999999999997
34.31
7.15
0.0
149.31
0.0
0.0
19.35
11.46
7.51
22.45
0.0
3.8
0.0
140.74999999999997
19.03
3.88
27.79
6.8
21.93
0.0
136.08
40.49
13.44
0.0
0.0
0.0
0.0
0.0
16.47
0.0
0.0
0.0
0.0
0.0
32.43
3.77
17.17
178.89
0.0
19.189999999999998
0.0
1050.0700000000002
0.0
0.0
2.75
18.990000000000002
8.379999999999999
0.0
95.12
3.18
13.299999999999999
31.86
4.32
23.01
0.0
123.96
2.75
14.32
2.3
38.09
130.0
0.0
0.0
0.0
0.0
30.6
6.86
0.0
0.0
1008.58
8.34
4.33
106.62
6.27
7.48
0.0
0.0
13.85
44.379999999999995
10.73
13.3
13.190000000000001
0.0
0.0
16.63
3.36
24.85
36.72
9.99
0.0
18.740000000000002
18.83
0.0
17.1
1008.42
5.95
0.0
26.33
14.88
14.05
183.85
7.52
0.0
0.0
0.0
4.54
8.65
0.0
0.0
0.0
0.0
5000.0
19.4
4.28
17.8
7.77
0.0
0.0
1000.0
0.0
6.41
0.0
1008.5
1.0
0.0
8.47
5.73
17.72
18.45
110.0
0.0
0.0
91.78
5.62
7.85
8.65
12.97
13.15
0.0
7.74
9.52
7.95
11.23
0.0
12.83
0.0
82.18
13.81
1440.93
0.0
10.72
0.0
0.0
0.0
5.73
26.299999999999997
13.370000000000001
0.0
10.01
0.0
2036.66
4.23
74.0
6.48
0.0
0.0
0.0
373.65
43.76
0.0
19.52
9.14
59.28
0.0
21.42
7.06
44.54
21.04
8.71
13.25
0.0
0.0
107.06
864.48
10008.49
20849.47
0.0
0.0
4873.69
8.71
13.5
0.0
1016.89
9.26
0.0
85.21000000000001
0.0
37.71
146.44
3.82
161.99
0.0
52.769999999999996
2.62
25.340000000000003
20.11
0.0
0.0
0.0
0.0
0.0
107.45
270.0
4.89
0.0
0.0
1094.86
213.0
0.0
3.16
115.2
9.04
0.0
0.0
143.91000000000003
0.0
0.0
25.15
20.51
0.0
67.0
63.66
305.38
51.59
13.36
0.0
0.0
92.88
85.13
0.0
21.82
7.06
9.04
0.0
929.75
0.0
9.04
10.22
571.15
0.0
0.0
0.0
264.12
24.91
90.0
3.15
0.0
0.0
158.3
49.93
3.15
0.0
1802.02
0.0
0.0
7.74
0.0
0.0
0.0
16.33
0.0
0.0
22.87
1393.29
162.5
86.84
0.0
0.0
0.0
30.0
0.0
3.15
6.29
0.0
0.0
0.0
51.29
0.0
0.0
3.14
18.19
6.21
0.0
139.95999999999998
0.0
0.0
16.23
0.0
0.0
0.0
159.23
57.92
0.0
67.67
24.880000000000003
0.0
0.0
985.0799999999999
0.0
136.89
9.8
25.0
0.0
0.0
334.2
0.0
3.15
109.53
20109.4
6.67
0.0
0.0
724.14
4017.92
7.9
0.0
16.23
0.0
168.2
0.0
20.0
1002.25
37.69
30.939999999999998
0.0
520.02
9.95
2.87
3.0
681.36
0.0
0.0
23.810000000000002
19.59
5.630000000000001
7.19
13.37
0.0
0.0
0.0
177.4
0.0
10.69
0.0
47.45
0.0
154.86
30.700000000000003
5.65
30.630000000000003
109.15
0.0
0.0
97.08000000000001
22.43
9.25
6.29
16.88
7.06
0.0
943.2799999999999
37.160000000000004
2.65
0.0
17.0
0.0
0.0
75.81
23.53
36.540000000000006
3.76
9.92
0.0
0.0
30.57
50.83
5.4
8.21
0.0
0.0
0.0
6.48
0.0
809.0
0.0
815.19
0.0
0.0
0.0
0.0
0.0
14.36
0.0
0.0
0.0
0.0
0.0
0.0
0.0
119.0
0.0
0.0
17.060000000000002
0.0
0.0
0.0
0.0
5.4
0.0
49.0
459.0
0.0
48.129999999999995
0.0
0.0
0.0
851.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
44.36
15.8
166.87
0.0
0.0
112.09
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.4
49.0
0.0
0.0
0.0
0.0
105.44
0.0
19.47
0.0
0.0
0.0
0.0
890.23
10.77
0.0
11.78
0.0
0.0
0.0
63.78
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.7
5.4
0.0
729.0
0.0
16.02
6.48
0.0
479.0
165.87
0.0
0.0
35.55
71.82
0.0
0.0
110.17
0.0
0.0
0.0
1000.0
0.0
0.0
0.0
1402.0
0.0
0.0
0.0
146.15
0.0
648.4
5.4
0.0
52.56999999999999
0.0
300.0
6.48
0.0
0.0
0.0
622.98
0.0
759.41
0.0
0.0
24.65
0.0
342.09999999999997
87.49000000000001
166.2
0.0
14.7
65.38
0.0
38.57
12.18
8.71
22.26
12.74
8.3
0.0
221.51999999999998
1255.4
575.0
0.0
1.74
0.0
0.0
128.33999999999997
19.35
229.92999999999998
0.0
0.0
17.97
0.0
0.0
2255.0
512.95
120.87
44.05
0.0
0.0
227.12
26.4
115.85
42.82
1004.99
173.0
0.0
616.41
23.16
96.0
89.61
7889.839999999999
148.82
0.0
128.24
0.0
36.53
28.67
1100.0
0.0
0.0
343.28000000000003
653.06
900.0
19.87
2012.41
0.0
0.0
0.0
1569.1299999999999
0.0
0.0
15.17
50.62
0.0
102.81
69.65
482.90999999999997
9.74
30.21
319.26
0.0
373.87
0.0
11.27
15.23
88.74000000000001
0.0
0.0
7.41
13.47
810.81
0.0
261.37
9.25
0.0
71.87
1108.69
0.0
474.0
1000.0
0.0
0.0
230.64
0.0
24.63
78.78
130.0
0.0
0.0
0.0
0.0
5.4
0.0
0.0
0.0
0.0
693.48
126.0
0.0
1090.0
0.0
0.0
0.0
138.0
0.0
0.0
17.689999999999998
218.25
0.0
0.0
31.360000000000003
0.0
0.0
415.97
1118.24
0.0
0.0
42.89
0.0
75.0
0.0
0.0
5.44
0.0
0.0
75.0
0.0
0.0
0.0
0.0
0.0
59.0
193.14
841.5
18.939999999999998
99.53999999999999
0.0
0.0
112.55
0.0
23.13
12024.44
118.0
0.0
0.0
0.0
635.8
1098.95
0.0
3.62
1000.0
0.0
62.9
11.81
0.0
18.75
60.800000000000004
0.0
0.0
4652.02
0.0
878.11
34.67
0.0
211.24
0.0
89.85000000000001
100.01
103.0
38.57
110.02
20.65
0.0
0.0
182.91
0.0
7.19
70.66
0.0
0.0
51.75
67.99
0.0
5.44
12.9
4.31
0.0
147.85
271.88
870.0
0.0
67.89
25.0
0.0
31.86
7.05
150.79000000000002
0.0
50.0
0.0
0.0
156.92
42.11
26.0
41.34
246.03
0.0
0.0
230.03
252.42000000000002
0.0
5.44
10.0
32.75
0.0
167.83
245.37
89.18
10.53
73.02
64.86
0.0
254.79999999999995
808.26
650.0
0.0
169.82
0.0
0.0
0.0
130.0
0.0
7.5
25.209999999999997
61.5
0.0
129.36
7085.94
12.0
0.0
5.98
0.0
0.0
96.53999999999999
56.14
723.9599999999999
77.85
1120.91
0.0
0.0
1015.73
0.0
205.32
50.49
110.42999999999999
39.17
0.0
167.81
21.830000000000002
120.15
1516.66
201.0
0.0
0.0
262.66
43.45
0.0
0.0
443.07
0.0
0.0
419.34999999999997
10.08
12.42
0.0
34.87
117.85
0.0
0.0
446.27000000000004
0.0
28.06
0.0
44.35
0.0
815.0
0.0
0.0
29.9
200.0
0.0
0.0
18.130000000000003
0.0
0.0
0.0
16.29
79.78
0.0
27.619999999999997
0.0
11.0
0.0
5.44
5.24
0.0
40.72
0.0
68.2
1835.19
69.8
81.62
0.0
0.0
73.45
993.27
10600.0
0.0
0.0
0.0
219.79
13.39
42.0
0.0
92.54
0.0
0.0
422.90000000000003
10.22
6810.54
0.0
0.0
17.25
0.0
24.87
0.0
50.5
0.0
0.0
0.0
0.0
69.69999999999999
0.0
0.0
7.42
1571.52
0.0
0.0
441.41
0.0
0.0
1313.95
0.0
0.0
0.0
435.5
205.46
31.509999999999998
0.0
0.0
279.19
0.0
1487.95
72.4
15.200000000000001
8.44
855.84
0.0
0.0
22.86
8.26
261.76
2032.8700000000001
1247.78
0.0
0.0
0.0
426.39000000000004
9.14
3.14
16.3
0.0
0.0
157.42
35.0
217.64
20469.73
0.0
0.0
0.0
283.41
36.86
0.0
230.01
13.75
5.4
0.0
64.81
12.19
0.0
23.520000000000003
0.0
263.95
0.0
29.220000000000002
736.99
21.92
114.92
0.0
3.14
0.0
0.0
316.8
1252.11
0.0
0.0
0.0
0.0
146.07
16.36
38.2
21.76
6.84
10.81
0.0
709.7800000000001
3.14
200.0
57.2
600.0
0.0
0.0
305.56
86.14
1407.2700000000002
0.0
84.68
36.75
0.0
268.72
0.99
186.5
0.0
116.9
20.0
0.0
497.77
0.0
0.0
255.0
420.0
73.0
0.0
102.34
29.65
141.56
0.0
13.58
0.0
0.0
38.89
10.81
0.0
13.13
1798.76
172.76
0.0
1525.98
0.0
0.0
17.99
0.0
63.92
0.0
117.34
0.0
0.0
41.29
8.1
64.16
0.0
61.769999999999996
0.0
0.0
0.0
0.0
0.0
0.0
16.4
176.16000000000003
31.34
89.59
93.66
0.0
0.0
1496.0100000000002
36.55
58.75
0.0
31.81
0.0
0.0
7.890000000000001
19.92
6.24
0.0
0.0
0.0
0.0
0.0
119.12
13.0
0.0
71.89
0.0
0.0
7.0
833.4499999999999
1.5
0.0
0.0
440.25
0.0
1100.66
2584.0
0.0
1235.64
0.0
0.0
0.0
871.2900000000001
6577.99
850.99
0.0
0.0
158.03
0.0
34065.770000000004
0.0
13816.949999999999
0.0
157.52
0.0
0.0
0.0
371.0
777.9799999999999
0.0
5.4
0.0
0.0
110.97
65.3
8.02
3849.7
0.0
0.0
0.0
83.32
0.0
718.45
100.0
44.24
209.95
0.0
317.19
2.06
0.0
0.0
0.0
6.64
0.0
139.0
70.74000000000001
127.13
243.25
5.4
45.35
0.0
43.94
0.0
0.0
0.0
59.42
0.0
0.0
1576.39
0.0
0.0
0.0
165.28
0.99
0.0
201.0
35.99
19.3
0.0
68.12
0.0
0.0
355.21000000000004
1293.0
0.0
3.14
10.75
19.58
0.0
1109.8100000000002
52.25
300.53
0.0
0.0
0.0
0.0
1074.6200000000001
1441.47
106.0
8.0
101.64999999999999
0.0
0.0
317.28999999999996
1201.7
76.58
4.0
12.0
32.68
0.0
175.66
0.0
0.0
0.0
40.620000000000005
0.0
0.0
688.63
37.81
8924.93
0.0
0.0
5.4
0.0
0.0
298.27
46.9
74.49000000000001
1405.6200000000003
0.0
0.0
127.50999999999999
116.42999999999999
6.44
0.0
145.29
54.9
0.0
66.0
0.0
0.0
0.0
84.55
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.4
0.0
88.34
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1237.92
0.0
0.0
0.0
0.0
0.0
29.25
0.0
0.0
33.12
0.0
0.0
0.0
755.64
604.0
37.0
93.9
0.0
0.0
0.0
29.549999999999997
5.0
15.34
0.0
0.0
0.0
0.0
444.70000000000005
0.0
0.0
0.0
43.95
90.92
0.0
38.349999999999994
0.0
15.0
0.0
0.0
167.18
0.0
0.0
0.0
0.0
39.0
36.0
0.0
0.0
4.5
0.0
260.99
0.0
8181.92
0.0
0.0
21922.309999999998
100.0
0.0
66.44
14.22
0.0
0.0
0.0
545.58
0.0
25.0
20.0
0.0
0.0
469.0
0.0
154.0
0.0
250.0
18.44
0.0
154.95999999999998
69.0
410.77
10.16
175.14
11.87
0.0
47.45
53.64
6.87
0.0
46.089999999999996
0.0
0.0
17.39
0.0
6.87
458.1
94.72
616.3399999999999
0.0
0.0
592.8
0.0
0.0
0.0
59.550000000000004
0.0
49.65
55.160000000000004
25.229999999999997
535.61
545.06
0.0
0.0
16.55
10.81
66.87
408.34000000000003
47.38
487.67
0.0
94.00999999999999
335.24
208.94
157.76999999999998
215.65
12.55
0.0
0.0
751.29
0.0
6.87
0.0
12.52
0.0
559.02
275.0
0.0
452.95
381.38
213.14000000000001
0.0
94.75999999999999
75.36999999999999
39.0
0.0
10.81
0.0
0.0
74.3
195.0
0.0
0.0
0.0
250.0
0.0
195.0
0.0
0.0
47.14
33.53
174.70999999999998
0.0
268.01
55.17
90.33
8.36
70.25
34.900000000000006
0.0
12.98
197.0
23.0
31.4
0.0
0.0
0.0
0.0
186.71
0.0
195.0
703.59
0.0
0.0
0.0
1614.01
10.5
127.59
7.51
0.0
0.0
97.28
42.87
59.65
9.46
0.0
21246.34
0.0
0.0
44.95
30.85
8.94
12.06
175.0
0.0
89.55
19914.17
10.81
724.0
1.0
389.19
0.0
250.26999999999998
11.56
0.0
428.97999999999996
59.14
0.0
0.0
30.36
0.0
0.0
0.0
0.0
93.62
0.0
44.55
0.0
7.62
30.42
116.0
0.0
0.0
0.0
417.08
20.21
5.45
21.1
28.740000000000002
0.0
40.71
267.64
30.0
0.0
139.5
0.0
0.0
32.0
28.340000000000003
0.0
155.4
25.0
29.05
0.0
89.22
44.24
0.0
300.0
73.08
2.06
0.0
99.32000000000001
67.5
27.35
27.37
0.0
14.32
0.0
134.31
24.75
170.13
72.2
3.69
8.0
0.0
411.99
33.64
0.0
743.22
0.0
3.75
0.0
26.9
27.24
10.3
42.050000000000004
18.53
0.0
0.0
122.95
0.0
20.03
27.95
8.3
63.43
0.0
10.24
10.81
0.0
17.849999999999998
0.0
62.61
0.0
18.52
889.5999999999999
0.0
0.0
1943.0
0.0
0.0
0.0
0.0
0.0
144.0
0.0
0.0
0.0
195.46
115.78
42.03
33.93
6.87
40.45
0.0
89.01
513.48
44.5
276.56
9.66
34.46
0.0
0.0
313.53
31.53
0.0
73.69
92.29
0.0
12.59
0.0
1350.0
0.0
0.0
0.0
0.0
0.0
0.0
129.54
0.0
37.06
61.68
0.0
0.0
215.95999999999998
20.2
84.18999999999998
498.21000000000004
136.95
0.0
156.23000000000002
76.16
20.0
32.19
3.0
0.0
0.0
1205.63
0.0
5.0
0.0
176.71
0.0
0.0
0.0
103.0
0.0
78.19
0.0
40.0
0.0
42.59
0.0
0.0
303.5
4.57
0.0
0.0
212.81
0.0
0.0
0.0
0.0
0.0
0.0
180.86
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
320.0
163.74
71.89
0.0
0.0
0.0
23.5
11.77
20.0
0.0
0.0
83.0
0.0
0.0
0.0
11.9
0.0
0.0
0.0
386.39
0.0
16.23
0.0
0.0
0.0
0.0
0.0
0.0
0.0
163.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
63.58
0.0
44.379999999999995
0.0
0.0
0.0
0.0
0.0
0.0
1211.9
44.06
9.99
58.26
55.57
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
33.34
0.0
51.93
10.34
6.82
0.0
245.89000000000001
0.0
0.0
5.0
143.04
17.32
0.0
30.78
0.0
11.9
0.0
60.0
618.53
0.0
133.67
0.0
16.05
1.43
1865.8
56.56
0.0
227.39000000000001
0.0
204.0
0.0
318.25000000000006
0.0
0.0
122.31
52.31
137.93
0.0
80.0
166.38
0.0
118.42
63.510000000000005
0.0
0.0
28.840000000000003
0.0
0.0
0.0
0.0
0.0
60.0
0.0
202.5
0.0
28.74
0.0
0.0
0.0
0.0
58.59
0.0
94.18
0.0
4.28
4.19
110.78
0.0
0.0
38.1
0.0
0.0
320.57
7.57
0.0
0.0
0.0
46.12
65.69
35.02
0.0
203.0
0.0
0.0
49.01
0.0
0.0
100.14
0.0
0.0
0.0
0.0
0.0
144.18
259.75
0.0
0.0
0.0
8.55
0.0
60.0
107.66
0.0
0.0
37.1
0.0
91.9
0.0
0.0
0.0
0.0
87.07
8.21
0.0
0.0
0.0
64.21
0.0
0.0
0.0
0.0
5741.42
16.77
8.21
0.0
75.23
0.0
4.35
0.0
60.0
0.0
0.0
0.0
2170.66
0.0
175.0
0.0
11.9
0.0
9.76
37.54
3.9
0.0
69.31
0.0
0.0
0.0
58.62
55.0
29.0
0.0
0.0
0.0
204.0
0.0
0.0
34.66
0.0
0.0
0.0
200.14
10.66
0.0
0.0
0.0
166.66
0.0
1881.42
0.0
10.0
0.0
0.0
0.0
0.0
0.0
50.0
8.21
0.0
0.0
21.47
0.0
80.82
0.0
5.0
266.46999999999997
88.25
0.0
0.0
716.16
1333.02
22.169999999999998
15.68
19.05
0.0
0.0
43.37
623.02
0.0
26.840000000000003
208.1
24.689999999999998
