x,y
"[1.45307151e-04 0.00000000e+00 7.04519522e-04 0.00000000e+00
 2.13234575e-03 2.36747914e-03 3.48150064e-04 3.38756470e-04
 0.00000000e+00 9.31139968e-04 1.84349275e-04 3.77798594e-04
 4.37682753e-04 5.10189554e-04 1.97265466e-03 5.25747693e-04
 8.03152255e-04 1.05648573e-03 4.27702060e-04 2.10710047e-03
 0.00000000e+00 4.63808685e-04 0.00000000e+00 8.21773587e-01
 2.65369020e-04 0.00000000e+00 2.60378673e-04 7.16261514e-04
 6.83618776e-03]",0.0
"[0.00000000e+00 7.04519522e-04 0.00000000e+00 2.13234575e-03
 2.36747914e-03 3.48150064e-04 3.38756470e-04 0.00000000e+00
 9.31139968e-04 1.84349275e-04 3.77798594e-04 4.37682753e-04
 5.10189554e-04 1.97265466e-03 5.25747693e-04 8.03152255e-04
 1.05648573e-03 4.27702060e-04 2.10710047e-03 0.00000000e+00
 4.63808685e-04 0.00000000e+00 8.21773587e-01 2.65369020e-04
 0.00000000e+00 2.60378673e-04 7.16261514e-04 6.83618776e-03
 0.00000000e+00]",0.0008973817412610957
"[7.04519522e-04 0.00000000e+00 2.13234575e-03 2.36747914e-03
 3.48150064e-04 3.38756470e-04 0.00000000e+00 9.31139968e-04
 1.84349275e-04 3.77798594e-04 4.37682753e-04 5.10189554e-04
 1.97265466e-03 5.25747693e-04 8.03152255e-04 1.05648573e-03
 4.27702060e-04 2.10710047e-03 0.00000000e+00 4.63808685e-04
 0.00000000e+00 8.21773587e-01 2.65369020e-04 0.00000000e+00
 2.60378673e-04 7.16261514e-04 6.83618776e-03 0.00000000e+00
 8.97381741e-04]",0.00100716936678666
"[0.00000000e+00 2.13234575e-03 2.36747914e-03 3.48150064e-04
 3.38756470e-04 0.00000000e+00 9.31139968e-04 1.84349275e-04
 3.77798594e-04 4.37682753e-04 5.10189554e-04 1.97265466e-03
 5.25747693e-04 8.03152255e-04 1.05648573e-03 4.27702060e-04
 2.10710047e-03 0.00000000e+00 4.63808685e-04 0.00000000e+00
 8.21773587e-01 2.65369020e-04 0.00000000e+00 2.60378673e-04
 7.16261514e-04 6.83618776e-03 0.00000000e+00 8.97381741e-04
 1.00716937e-03]",0.00020988810762240218
"[2.13234575e-03 2.36747914e-03 3.48150064e-04 3.38756470e-04
 0.00000000e+00 9.31139968e-04 1.84349275e-04 3.77798594e-04
 4.37682753e-04 5.10189554e-04 1.97265466e-03 5.25747693e-04
 8.03152255e-04 1.05648573e-03 4.27702060e-04 2.10710047e-03
 0.00000000e+00 4.63808685e-04 0.00000000e+00 8.21773587e-01
 2.65369020e-04 0.00000000e+00 2.60378673e-04 7.16261514e-04
 6.83618776e-03 0.00000000e+00 8.97381741e-04 1.00716937e-03
 2.09888108e-04]",0.0
"[2.36747914e-03 3.48150064e-04 3.38756470e-04 0.00000000e+00
 9.31139968e-04 1.84349275e-04 3.77798594e-04 4.37682753e-04
 5.10189554e-04 1.97265466e-03 5.25747693e-04 8.03152255e-04
 1.05648573e-03 4.27702060e-04 2.10710047e-03 0.00000000e+00
 4.63808685e-04 0.00000000e+00 8.21773587e-01 2.65369020e-04
 0.00000000e+00 2.60378673e-04 7.16261514e-04 6.83618776e-03
 0.00000000e+00 8.97381741e-04 1.00716937e-03 2.09888108e-04
 0.00000000e+00]",0.004382992076797324
"[3.48150064e-04 3.38756470e-04 0.00000000e+00 9.31139968e-04
 1.84349275e-04 3.77798594e-04 4.37682753e-04 5.10189554e-04
 1.97265466e-03 5.25747693e-04 8.03152255e-04 1.05648573e-03
 4.27702060e-04 2.10710047e-03 0.00000000e+00 4.63808685e-04
 0.00000000e+00 8.21773587e-01 2.65369020e-04 0.00000000e+00
 2.60378673e-04 7.16261514e-04 6.83618776e-03 0.00000000e+00
 8.97381741e-04 1.00716937e-03 2.09888108e-04 0.00000000e+00
 4.38299208e-03]",0.0
"[3.38756470e-04 0.00000000e+00 9.31139968e-04 1.84349275e-04
 3.77798594e-04 4.37682753e-04 5.10189554e-04 1.97265466e-03
 5.25747693e-04 8.03152255e-04 1.05648573e-03 4.27702060e-04
 2.10710047e-03 0.00000000e+00 4.63808685e-04 0.00000000e+00
 8.21773587e-01 2.65369020e-04 0.00000000e+00 2.60378673e-04
 7.16261514e-04 6.83618776e-03 0.00000000e+00 8.97381741e-04
 1.00716937e-03 2.09888108e-04 0.00000000e+00 4.38299208e-03
 0.00000000e+00]",0.0
"[0.00000000e+00 9.31139968e-04 1.84349275e-04 3.77798594e-04
 4.37682753e-04 5.10189554e-04 1.97265466e-03 5.25747693e-04
 8.03152255e-04 1.05648573e-03 4.27702060e-04 2.10710047e-03
 0.00000000e+00 4.63808685e-04 0.00000000e+00 8.21773587e-01
 2.65369020e-04 0.00000000e+00 2.60378673e-04 7.16261514e-04
 6.83618776e-03 0.00000000e+00 8.97381741e-04 1.00716937e-03
 2.09888108e-04 0.00000000e+00 4.38299208e-03 0.00000000e+00
 0.00000000e+00]",0.0005680188646844032
"[9.31139968e-04 1.84349275e-04 3.77798594e-04 4.37682753e-04
 5.10189554e-04 1.97265466e-03 5.25747693e-04 8.03152255e-04
 1.05648573e-03 4.27702060e-04 2.10710047e-03 0.00000000e+00
 4.63808685e-04 0.00000000e+00 8.21773587e-01 2.65369020e-04
 0.00000000e+00 2.60378673e-04 7.16261514e-04 6.83618776e-03
 0.00000000e+00 8.97381741e-04 1.00716937e-03 2.09888108e-04
 0.00000000e+00 4.38299208e-03 0.00000000e+00 0.00000000e+00
 5.68018865e-04]",0.0003364080717975845
"[1.84349275e-04 3.77798594e-04 4.37682753e-04 5.10189554e-04
 1.97265466e-03 5.25747693e-04 8.03152255e-04 1.05648573e-03
 4.27702060e-04 2.10710047e-03 0.00000000e+00 4.63808685e-04
 0.00000000e+00 8.21773587e-01 2.65369020e-04 0.00000000e+00
 2.60378673e-04 7.16261514e-04 6.83618776e-03 0.00000000e+00
 8.97381741e-04 1.00716937e-03 2.09888108e-04 0.00000000e+00
 4.38299208e-03 0.00000000e+00 0.00000000e+00 5.68018865e-04
 3.36408072e-04]",0.0002204559004537399
"[3.77798594e-04 4.37682753e-04 5.10189554e-04 1.97265466e-03
 5.25747693e-04 8.03152255e-04 1.05648573e-03 4.27702060e-04
 2.10710047e-03 0.00000000e+00 4.63808685e-04 0.00000000e+00
 8.21773587e-01 2.65369020e-04 0.00000000e+00 2.60378673e-04
 7.16261514e-04 6.83618776e-03 0.00000000e+00 8.97381741e-04
 1.00716937e-03 2.09888108e-04 0.00000000e+00 4.38299208e-03
 0.00000000e+00 0.00000000e+00 5.68018865e-04 3.36408072e-04
 2.20455900e-04]",0.0006590193029542558
"[4.37682753e-04 5.10189554e-04 1.97265466e-03 5.25747693e-04
 8.03152255e-04 1.05648573e-03 4.27702060e-04 2.10710047e-03
 0.00000000e+00 4.63808685e-04 0.00000000e+00 8.21773587e-01
 2.65369020e-04 0.00000000e+00 2.60378673e-04 7.16261514e-04
 6.83618776e-03 0.00000000e+00 8.97381741e-04 1.00716937e-03
 2.09888108e-04 0.00000000e+00 4.38299208e-03 0.00000000e+00
 0.00000000e+00 5.68018865e-04 3.36408072e-04 2.20455900e-04
 6.59019303e-04]",0.0
"[5.10189554e-04 1.97265466e-03 5.25747693e-04 8.03152255e-04
 1.05648573e-03 4.27702060e-04 2.10710047e-03 0.00000000e+00
 4.63808685e-04 0.00000000e+00 8.21773587e-01 2.65369020e-04
 0.00000000e+00 2.60378673e-04 7.16261514e-04 6.83618776e-03
 0.00000000e+00 8.97381741e-04 1.00716937e-03 2.09888108e-04
 0.00000000e+00 4.38299208e-03 0.00000000e+00 0.00000000e+00
 5.68018865e-04 3.36408072e-04 2.20455900e-04 6.59019303e-04
 0.00000000e+00]",0.00011154892433078716
"[1.97265466e-03 5.25747693e-04 8.03152255e-04 1.05648573e-03
 4.27702060e-04 2.10710047e-03 0.00000000e+00 4.63808685e-04
 0.00000000e+00 8.21773587e-01 2.65369020e-04 0.00000000e+00
 2.60378673e-04 7.16261514e-04 6.83618776e-03 0.00000000e+00
 8.97381741e-04 1.00716937e-03 2.09888108e-04 0.00000000e+00
 4.38299208e-03 0.00000000e+00 0.00000000e+00 5.68018865e-04
 3.36408072e-04 2.20455900e-04 6.59019303e-04 0.00000000e+00
 1.11548924e-04]",0.0
"[5.25747693e-04 8.03152255e-04 1.05648573e-03 4.27702060e-04
 2.10710047e-03 0.00000000e+00 4.63808685e-04 0.00000000e+00
 8.21773587e-01 2.65369020e-04 0.00000000e+00 2.60378673e-04
 7.16261514e-04 6.83618776e-03 0.00000000e+00 8.97381741e-04
 1.00716937e-03 2.09888108e-04 0.00000000e+00 4.38299208e-03
 0.00000000e+00 0.00000000e+00 5.68018865e-04 3.36408072e-04
 2.20455900e-04 6.59019303e-04 0.00000000e+00 1.11548924e-04
 0.00000000e+00]",0.004131713447252182
"[8.03152255e-04 1.05648573e-03 4.27702060e-04 2.10710047e-03
 0.00000000e+00 4.63808685e-04 0.00000000e+00 8.21773587e-01
 2.65369020e-04 0.00000000e+00 2.60378673e-04 7.16261514e-04
 6.83618776e-03 0.00000000e+00 8.97381741e-04 1.00716937e-03
 2.09888108e-04 0.00000000e+00 4.38299208e-03 0.00000000e+00
 0.00000000e+00 5.68018865e-04 3.36408072e-04 2.20455900e-04
 6.59019303e-04 0.00000000e+00 1.11548924e-04 0.00000000e+00
 4.13171345e-03]",0.0005586252710565473
"[1.05648573e-03 4.27702060e-04 2.10710047e-03 0.00000000e+00
 4.63808685e-04 0.00000000e+00 8.21773587e-01 2.65369020e-04
 0.00000000e+00 2.60378673e-04 7.16261514e-04 6.83618776e-03
 0.00000000e+00 8.97381741e-04 1.00716937e-03 2.09888108e-04
 0.00000000e+00 4.38299208e-03 0.00000000e+00 0.00000000e+00
 5.68018865e-04 3.36408072e-04 2.20455900e-04 6.59019303e-04
 0.00000000e+00 1.11548924e-04 0.00000000e+00 4.13171345e-03
 5.58625271e-04]",0.00011389732273775111
"[4.27702060e-04 2.10710047e-03 0.00000000e+00 4.63808685e-04
 0.00000000e+00 8.21773587e-01 2.65369020e-04 0.00000000e+00
 2.60378673e-04 7.16261514e-04 6.83618776e-03 0.00000000e+00
 8.97381741e-04 1.00716937e-03 2.09888108e-04 0.00000000e+00
 4.38299208e-03 0.00000000e+00 0.00000000e+00 5.68018865e-04
 3.36408072e-04 2.20455900e-04 6.59019303e-04 0.00000000e+00
 1.11548924e-04 0.00000000e+00 4.13171345e-03 5.58625271e-04
 1.13897323e-04]",0.0008157748966190987
"[2.10710047e-03 0.00000000e+00 4.63808685e-04 0.00000000e+00
 8.21773587e-01 2.65369020e-04 0.00000000e+00 2.60378673e-04
 7.16261514e-04 6.83618776e-03 0.00000000e+00 8.97381741e-04
 1.00716937e-03 2.09888108e-04 0.00000000e+00 4.38299208e-03
 0.00000000e+00 0.00000000e+00 5.68018865e-04 3.36408072e-04
 2.20455900e-04 6.59019303e-04 0.00000000e+00 1.11548924e-04
 0.00000000e+00 4.13171345e-03 5.58625271e-04 1.13897323e-04
 8.15774897e-04]",0.00019961386459193493
"[0.00000000e+00 4.63808685e-04 0.00000000e+00 8.21773587e-01
 2.65369020e-04 0.00000000e+00 2.60378673e-04 7.16261514e-04
 6.83618776e-03 0.00000000e+00 8.97381741e-04 1.00716937e-03
 2.09888108e-04 0.00000000e+00 4.38299208e-03 0.00000000e+00
 0.00000000e+00 5.68018865e-04 3.36408072e-04 2.20455900e-04
 6.59019303e-04 0.00000000e+00 1.11548924e-04 0.00000000e+00
 4.13171345e-03 5.58625271e-04 1.13897323e-04 8.15774897e-04
 1.99613865e-04]",0.0006437547133089902
"[4.63808685e-04 0.00000000e+00 8.21773587e-01 2.65369020e-04
 0.00000000e+00 2.60378673e-04 7.16261514e-04 6.83618776e-03
 0.00000000e+00 8.97381741e-04 1.00716937e-03 2.09888108e-04
 0.00000000e+00 4.38299208e-03 0.00000000e+00 0.00000000e+00
 5.68018865e-04 3.36408072e-04 2.20455900e-04 6.59019303e-04
 0.00000000e+00 1.11548924e-04 0.00000000e+00 4.13171345e-03
 5.58625271e-04 1.13897323e-04 8.15774897e-04 1.99613865e-04
 6.43754713e-04]",0.0
"[0.00000000e+00 8.21773587e-01 2.65369020e-04 0.00000000e+00
 2.60378673e-04 7.16261514e-04 6.83618776e-03 0.00000000e+00
 8.97381741e-04 1.00716937e-03 2.09888108e-04 0.00000000e+00
 4.38299208e-03 0.00000000e+00 0.00000000e+00 5.68018865e-04
 3.36408072e-04 2.20455900e-04 6.59019303e-04 0.00000000e+00
 1.11548924e-04 0.00000000e+00 4.13171345e-03 5.58625271e-04
 1.13897323e-04 8.15774897e-04 1.99613865e-04 6.43754713e-04
 0.00000000e+00]",0.003994625690245663
"[8.21773587e-01 2.65369020e-04 0.00000000e+00 2.60378673e-04
 7.16261514e-04 6.83618776e-03 0.00000000e+00 8.97381741e-04
 1.00716937e-03 2.09888108e-04 0.00000000e+00 4.38299208e-03
 0.00000000e+00 0.00000000e+00 5.68018865e-04 3.36408072e-04
 2.20455900e-04 6.59019303e-04 0.00000000e+00 1.11548924e-04
 0.00000000e+00 4.13171345e-03 5.58625271e-04 1.13897323e-04
 8.15774897e-04 1.99613865e-04 6.43754713e-04 0.00000000e+00
 3.99462569e-03]",0.0011885831437246244
"[0.00026537 0.         0.00026038 0.00071626 0.00683619 0.
 0.00089738 0.00100717 0.00020989 0.         0.00438299 0.
 0.         0.00056802 0.00033641 0.00022046 0.00065902 0.
 0.00011155 0.         0.00413171 0.00055863 0.0001139  0.00081577
 0.00019961 0.00064375 0.         0.00399463 0.00118858]",0.000394530932369942
"[0.         0.00026038 0.00071626 0.00683619 0.         0.00089738
 0.00100717 0.00020989 0.         0.00438299 0.         0.
 0.00056802 0.00033641 0.00022046 0.00065902 0.         0.00011155
 0.         0.00413171 0.00055863 0.0001139  0.00081577 0.00019961
 0.00064375 0.         0.00399463 0.00118858 0.00039453]",0.0
"[0.00026038 0.00071626 0.00683619 0.         0.00089738 0.00100717
 0.00020989 0.         0.00438299 0.         0.         0.00056802
 0.00033641 0.00022046 0.00065902 0.         0.00011155 0.
 0.00413171 0.00055863 0.0001139  0.00081577 0.00019961 0.00064375
 0.         0.00399463 0.00118858 0.00039453 0.        ]",0.0
"[0.00071626 0.00683619 0.         0.00089738 0.00100717 0.00020989
 0.         0.00438299 0.         0.         0.00056802 0.00033641
 0.00022046 0.00065902 0.         0.00011155 0.         0.00413171
 0.00055863 0.0001139  0.00081577 0.00019961 0.00064375 0.
 0.00399463 0.00118858 0.00039453 0.         0.        ]",0.0
"[0.00683619 0.         0.00089738 0.00100717 0.00020989 0.
 0.00438299 0.         0.         0.00056802 0.00033641 0.00022046
 0.00065902 0.         0.00011155 0.         0.00413171 0.00055863
 0.0001139  0.00081577 0.00019961 0.00064375 0.         0.00399463
 0.00118858 0.00039453 0.         0.         0.        ]",0.0
"[0.         0.00089738 0.00100717 0.00020989 0.         0.00438299
 0.         0.         0.00056802 0.00033641 0.00022046 0.00065902
 0.         0.00011155 0.         0.00413171 0.00055863 0.0001139
 0.00081577 0.00019961 0.00064375 0.         0.00399463 0.00118858
 0.00039453 0.         0.         0.         0.        ]",0.0
"[0.00089738 0.00100717 0.00020989 0.         0.00438299 0.
 0.         0.00056802 0.00033641 0.00022046 0.00065902 0.
 0.00011155 0.         0.00413171 0.00055863 0.0001139  0.00081577
 0.00019961 0.00064375 0.         0.00399463 0.00118858 0.00039453
 0.         0.         0.         0.         0.        ]",0.0004834765220337012
"[0.00100717 0.00020989 0.         0.00438299 0.         0.
 0.00056802 0.00033641 0.00022046 0.00065902 0.         0.00011155
 0.         0.00413171 0.00055863 0.0001139  0.00081577 0.00019961
 0.00064375 0.         0.00399463 0.00118858 0.00039453 0.
 0.         0.         0.         0.         0.00048348]",0.0
"[0.00020989 0.         0.00438299 0.         0.         0.00056802
 0.00033641 0.00022046 0.00065902 0.         0.00011155 0.
 0.00413171 0.00055863 0.0001139  0.00081577 0.00019961 0.00064375
 0.         0.00399463 0.00118858 0.00039453 0.         0.
 0.         0.         0.         0.00048348 0.        ]",0.0
"[0.         0.00438299 0.         0.         0.00056802 0.00033641
 0.00022046 0.00065902 0.         0.00011155 0.         0.00413171
 0.00055863 0.0001139  0.00081577 0.00019961 0.00064375 0.
 0.00399463 0.00118858 0.00039453 0.         0.         0.
 0.         0.         0.00048348 0.         0.        ]",0.0
"[0.00438299 0.         0.         0.00056802 0.00033641 0.00022046
 0.00065902 0.         0.00011155 0.         0.00413171 0.00055863
 0.0001139  0.00081577 0.00019961 0.00064375 0.         0.00399463
 0.00118858 0.00039453 0.         0.         0.         0.
 0.         0.00048348 0.         0.         0.        ]",0.0
"[0.         0.         0.00056802 0.00033641 0.00022046 0.00065902
 0.         0.00011155 0.         0.00413171 0.00055863 0.0001139
 0.00081577 0.00019961 0.00064375 0.         0.00399463 0.00118858
 0.00039453 0.         0.         0.         0.         0.
 0.00048348 0.         0.         0.         0.        ]",0.0
"[0.         0.00056802 0.00033641 0.00022046 0.00065902 0.
 0.00011155 0.         0.00413171 0.00055863 0.0001139  0.00081577
 0.00019961 0.00064375 0.         0.00399463 0.00118858 0.00039453
 0.         0.         0.         0.         0.         0.00048348
 0.         0.         0.         0.         0.        ]",0.0009519820042230073
"[0.00056802 0.00033641 0.00022046 0.00065902 0.         0.00011155
 0.         0.00413171 0.00055863 0.0001139  0.00081577 0.00019961
 0.00064375 0.         0.00399463 0.00118858 0.00039453 0.
 0.         0.         0.         0.         0.00048348 0.
 0.         0.         0.         0.         0.00095198]",0.00011066827492817569
"[0.00033641 0.00022046 0.00065902 0.         0.00011155 0.
 0.00413171 0.00055863 0.0001139  0.00081577 0.00019961 0.00064375
 0.         0.00399463 0.00118858 0.00039453 0.         0.
 0.         0.         0.         0.00048348 0.         0.
 0.         0.         0.         0.00095198 0.00011067]",0.0005040250080946358
"[0.00022046 0.00065902 0.         0.00011155 0.         0.00413171
 0.00055863 0.0001139  0.00081577 0.00019961 0.00064375 0.
 0.00399463 0.00118858 0.00039453 0.         0.         0.
 0.         0.         0.00048348 0.         0.         0.
 0.         0.         0.00095198 0.00011067 0.00050403]",0.005251312387772241
"[0.00065902 0.         0.00011155 0.         0.00413171 0.00055863
 0.0001139  0.00081577 0.00019961 0.00064375 0.         0.00399463
 0.00118858 0.00039453 0.         0.         0.         0.
 0.         0.00048348 0.         0.         0.         0.
 0.         0.00095198 0.00011067 0.00050403 0.00525131]",0.0
"[0.         0.00011155 0.         0.00413171 0.00055863 0.0001139
 0.00081577 0.00019961 0.00064375 0.         0.00399463 0.00118858
 0.00039453 0.         0.         0.         0.         0.
 0.00048348 0.         0.         0.         0.         0.
 0.00095198 0.00011067 0.00050403 0.00525131 0.        ]",0.0005633220678704753
"[0.00011155 0.         0.00413171 0.00055863 0.0001139  0.00081577
 0.00019961 0.00064375 0.         0.00399463 0.00118858 0.00039453
 0.         0.         0.         0.         0.         0.00048348
 0.         0.         0.         0.         0.         0.00095198
 0.00011067 0.00050403 0.00525131 0.         0.00056332]",0.0
"[0.         0.00413171 0.00055863 0.0001139  0.00081577 0.00019961
 0.00064375 0.         0.00399463 0.00118858 0.00039453 0.
 0.         0.         0.         0.         0.00048348 0.
 0.         0.         0.         0.         0.00095198 0.00011067
 0.00050403 0.00525131 0.         0.00056332 0.        ]",0.030824783940007816
"[0.00413171 0.00055863 0.0001139  0.00081577 0.00019961 0.00064375
 0.         0.00399463 0.00118858 0.00039453 0.         0.
 0.         0.         0.         0.00048348 0.         0.
 0.         0.         0.         0.00095198 0.00011067 0.00050403
 0.00525131 0.         0.00056332 0.         0.03082478]",0.0
"[0.00055863 0.0001139  0.00081577 0.00019961 0.00064375 0.
 0.00399463 0.00118858 0.00039453 0.         0.         0.
 0.         0.         0.00048348 0.         0.         0.
 0.         0.         0.00095198 0.00011067 0.00050403 0.00525131
 0.         0.00056332 0.         0.03082478 0.        ]",0.0
"[0.0001139  0.00081577 0.00019961 0.00064375 0.         0.00399463
 0.00118858 0.00039453 0.         0.         0.         0.
 0.         0.00048348 0.         0.         0.         0.
 0.         0.00095198 0.00011067 0.00050403 0.00525131 0.
 0.00056332 0.         0.03082478 0.         0.        ]",8.072619523938545e-05
"[8.15774897e-04 1.99613865e-04 6.43754713e-04 0.00000000e+00
 3.99462569e-03 1.18858314e-03 3.94530932e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.83476522e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.51982004e-04 1.10668275e-04
 5.04025008e-04 5.25131239e-03 0.00000000e+00 5.63322068e-04
 0.00000000e+00 3.08247839e-02 0.00000000e+00 0.00000000e+00
 8.07261952e-05]",0.0005574510718530653
"[1.99613865e-04 6.43754713e-04 0.00000000e+00 3.99462569e-03
 1.18858314e-03 3.94530932e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.83476522e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.51982004e-04 1.10668275e-04 5.04025008e-04
 5.25131239e-03 0.00000000e+00 5.63322068e-04 0.00000000e+00
 3.08247839e-02 0.00000000e+00 0.00000000e+00 8.07261952e-05
 5.57451072e-04]",0.00024599473312947274
"[6.43754713e-04 0.00000000e+00 3.99462569e-03 1.18858314e-03
 3.94530932e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.83476522e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.51982004e-04 1.10668275e-04 5.04025008e-04 5.25131239e-03
 0.00000000e+00 5.63322068e-04 0.00000000e+00 3.08247839e-02
 0.00000000e+00 0.00000000e+00 8.07261952e-05 5.57451072e-04
 2.45994733e-04]",0.0
"[0.00000000e+00 3.99462569e-03 1.18858314e-03 3.94530932e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.83476522e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.51982004e-04
 1.10668275e-04 5.04025008e-04 5.25131239e-03 0.00000000e+00
 5.63322068e-04 0.00000000e+00 3.08247839e-02 0.00000000e+00
 0.00000000e+00 8.07261952e-05 5.57451072e-04 2.45994733e-04
 0.00000000e+00]",0.0027922457058801252
"[3.99462569e-03 1.18858314e-03 3.94530932e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.83476522e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.51982004e-04 1.10668275e-04
 5.04025008e-04 5.25131239e-03 0.00000000e+00 5.63322068e-04
 0.00000000e+00 3.08247839e-02 0.00000000e+00 0.00000000e+00
 8.07261952e-05 5.57451072e-04 2.45994733e-04 0.00000000e+00
 2.79224571e-03]",9.334883667681664e-05
"[1.18858314e-03 3.94530932e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.83476522e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.51982004e-04 1.10668275e-04 5.04025008e-04
 5.25131239e-03 0.00000000e+00 5.63322068e-04 0.00000000e+00
 3.08247839e-02 0.00000000e+00 0.00000000e+00 8.07261952e-05
 5.57451072e-04 2.45994733e-04 0.00000000e+00 2.79224571e-03
 9.33488367e-05]",0.0003904212351577551
"[3.94530932e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.83476522e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.51982004e-04 1.10668275e-04 5.04025008e-04 5.25131239e-03
 0.00000000e+00 5.63322068e-04 0.00000000e+00 3.08247839e-02
 0.00000000e+00 0.00000000e+00 8.07261952e-05 5.57451072e-04
 2.45994733e-04 0.00000000e+00 2.79224571e-03 9.33488367e-05
 3.90421235e-04]",0.0009352496655733892
"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.83476522e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.51982004e-04
 1.10668275e-04 5.04025008e-04 5.25131239e-03 0.00000000e+00
 5.63322068e-04 0.00000000e+00 3.08247839e-02 0.00000000e+00
 0.00000000e+00 8.07261952e-05 5.57451072e-04 2.45994733e-04
 0.00000000e+00 2.79224571e-03 9.33488367e-05 3.90421235e-04
 9.35249666e-04]",0.00012681351397605278
"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.83476522e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.51982004e-04 1.10668275e-04
 5.04025008e-04 5.25131239e-03 0.00000000e+00 5.63322068e-04
 0.00000000e+00 3.08247839e-02 0.00000000e+00 0.00000000e+00
 8.07261952e-05 5.57451072e-04 2.45994733e-04 0.00000000e+00
 2.79224571e-03 9.33488367e-05 3.90421235e-04 9.35249666e-04
 1.26813514e-04]",0.0006754580918030034
"[0.00000000e+00 0.00000000e+00 0.00000000e+00 4.83476522e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.51982004e-04 1.10668275e-04 5.04025008e-04
 5.25131239e-03 0.00000000e+00 5.63322068e-04 0.00000000e+00
 3.08247839e-02 0.00000000e+00 0.00000000e+00 8.07261952e-05
 5.57451072e-04 2.45994733e-04 0.00000000e+00 2.79224571e-03
 9.33488367e-05 3.90421235e-04 9.35249666e-04 1.26813514e-04
 6.75458092e-04]",0.0
"[0.00000000e+00 0.00000000e+00 4.83476522e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.51982004e-04 1.10668275e-04 5.04025008e-04 5.25131239e-03
 0.00000000e+00 5.63322068e-04 0.00000000e+00 3.08247839e-02
 0.00000000e+00 0.00000000e+00 8.07261952e-05 5.57451072e-04
 2.45994733e-04 0.00000000e+00 2.79224571e-03 9.33488367e-05
 3.90421235e-04 9.35249666e-04 1.26813514e-04 6.75458092e-04
 0.00000000e+00]",0.0036388433315906257
"[0.00000000e+00 4.83476522e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.51982004e-04
 1.10668275e-04 5.04025008e-04 5.25131239e-03 0.00000000e+00
 5.63322068e-04 0.00000000e+00 3.08247839e-02 0.00000000e+00
 0.00000000e+00 8.07261952e-05 5.57451072e-04 2.45994733e-04
 0.00000000e+00 2.79224571e-03 9.33488367e-05 3.90421235e-04
 9.35249666e-04 1.26813514e-04 6.75458092e-04 0.00000000e+00
 3.63884333e-03]",8.072619523938545e-05
"[4.83476522e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.51982004e-04 1.10668275e-04
 5.04025008e-04 5.25131239e-03 0.00000000e+00 5.63322068e-04
 0.00000000e+00 3.08247839e-02 0.00000000e+00 0.00000000e+00
 8.07261952e-05 5.57451072e-04 2.45994733e-04 0.00000000e+00
 2.79224571e-03 9.33488367e-05 3.90421235e-04 9.35249666e-04
 1.26813514e-04 6.75458092e-04 0.00000000e+00 3.63884333e-03
 8.07261952e-05]",0.00042036331484654536
